1	Apostle-etlu ugpeqatlu Judea-melnguut nagaquqiit Gentile-enunllu ugpequmaniluki Kiyaghneghem akuzitangi.
2	Peter kaasan Jerusalem-emun, Jews-et ugpeqat circumcise-eghiyukat Gentile-et ugpeqiitneng seghlequuqaat Peter, pikaat,
3	“Sangan circumcize-emangilnguut iteghvikluki nengitnun neghelgusighsiki?”
4	Liigikesqelluki Peter-em esghaghwaalleghmineng kenlanga aapqaa sangwaa qamaglluku apeghiiqaq.
5	“Joppa-mi yughaamalunga esghaghwaaqaagunga. Esghaghaqa qiipaghaghllagsugni estamatgun tekerqaakun ukigtekangat qilagmeng whangamnun.
6	Tawavek yuvghiighwaaghyaqegka imaqeftuq allaaghhiinaghneng teghikusaneng, reptile-eneng, qawaagneng tengaakayugneng.
7	Taagken ma nagaqughaqa whaten pilghii, ‘Peter, makelluten tuqutiluten neghi!’
8	Iwernga kiimsighaqa, ‘Yeghlegillu Ataneq! Neghigatanka tamaakut ukmanginneghilnguut neqet iinghutkat.’
9	“Mem pilaataghaanga qilagmeng, ‘Kiyaghneghem ukmangiqaqii tamaakut, ukmanginneghinniluki sumeghtaghaatkesaghqaqenghitaten.’
10	Tawaten pikaaguq pingayuneng ketwhell. Taagken qamaglluteng taakut aga qilagmun mayuutaqutlu,
11	whaa yuget pingayut kaatut tukumnun, kevgaaftut whangamnun Caesarea-meng.
12	Agleghnalghiim Taghnegham qaqilqafqaama maligtesqii. Ukutlu aghvinlek yuget ugpeqaalguteput maligutut Joppa-meng Caesarea-mun. Kaalluta Cornelius-enkunun iteghaatukut.
13	Cornelius-em aapghaa yaqulegmeng esghaatelleni nemini, yaqulgemnguq whaten pii, ‘Joppa-mun aqfastigu yuuk aatqelghii Simon Peter-meng.
14	Ungipaalleqiisi nengllugutkullghiini naten yugulillengelleghqameng.’
15	Enkaam akuziiqungallu Agleghnalghiim Taghnegham iitghii tawatengwaaq whangkunnun itelleghmitun Pentecost-em Aghneghani.
16	Taagken neqangughaqa Atanghem pillgha whaten, ‘John paaptaayelaqaaguq meghqun, iwernga elpesi paaptaayellequsi Agleghnalghiignekun Taghneghagnekun.’
17	Enkaam Kiyaghneghem tuunumakaki Gentile-et taagken ataasimeng tunusameng tuunegkamineng whangkunnun ugpeqaqngamteggu Ataneq Jesus Christ-a, whanga kinanguzinga aghuliighhnaqsaghqaaluku Kiyaghneq tawaten pillghaneng Gentile-enun?”
18	Tawaten Peter-em piyisteng qallegnanighluteng, yeghlegi usuqegkaat Kiyaghneq. Pikat, “Taawa liigikaghput Kiyaghneghem talwa Gentile-et pilleghqalisimakangi avuteghqesqelluki seghleghqellghitneng, unguvallengesqellukillu kenlengilngughmeng unguvalleghmeng!”
19	Stephen-em tuqutellgha kenlekluku Jews-et amyuutkegkiit ugpeqat, enkaam anakat Jerusalem-emeng. Aghulaquutkat kenlanga Phoenicia-mun, Cyprus-mun, Antioch-munllu. Igleghutkelluku ungipaqegkiit Pinilghiit Ungipat Jews-nginaghhaghnun.
20	Iwernga ilangi ugpeqat Cyprus-mengllu Cyrene-mengllu Antioch-etkat, kaalluteng ungipaqegkaat Ataneq Jesus talwa Jews-ngunghilngughnun.
21	Atanghem aghtughyaghqaanghillgha ellngitnitkaalghii, enkaam uglapestaaq yuuk ugpeghtuulluni qiivuutkaq Ataneghmun.
22	Ugpeqat Jerusalem-emelnguut nagalluku Peter, Barnabas kayagtekaat Antioch-mun.
23-24    Kaasalghiimi uglaapiglleghhii yuuk ugpeghtuulluni ayuqeftuq, enkaam quyaghllakaq qayughllak liigikegkaa Kiyaghneghem piniqingalleghllaga yugnun. Barnabas pinilghiingulghii yuuk, imighngaghllaklu Agleghnalghiigneng Taghneghagneng, ugpeqillelegllaklu. Taagken allangughtefqiita ataasiighmetekestiisqegkii Ataneghmun. Wataqaaghaq ilangitallu yuget ugpeqegkaat Ataneq.
25	Taagken Barnabas-em Saul ivaghyaghtuqaa Tarsus-mun.
26	Naalkesamigu kelqegkaa Antioch-mun. Ataasiq ayumiqulleq tamaantelleghmegni ilataqlutek ugpeqanun apeghtughikak yulghuteghllagnun. Tamaani Antioch-mi ugpeqat atighyuwhaaqiit, “Christian-et.”
27	Tamaani ilangi uuknaliqistem Jerusalem-emeng Antioch-mun tagikat.
28	Ataasiq Agabus-nguftuq, nekevluni uuknaliqegkaq Taghneghagnekun neqangisagllagnaqniluku tamangani. Taawa neqangisagllakaq Claudius Umiilegpigaaluku.
29	Ugpeqat ugpeqaalguteteng Judea-melnguut kayusighyukiit pitutalmegestun.
30	Enkaam qerngughtiluteng manimeng tuyughikat elder-enun Jerusalem-emelngughnun Barnabas-enkugnekun Saul-enkugnekun.
 
